array_size,program_name,num_threads,min_parallel_size,thread_stack_size,time
6000000,serialMergeSortIterative,1,0,0,505989631.9
7000000,serialMergeSort,1,0,0,764247958.2
7000000,parallelMergeSort,8,1,1048576,129196418.9
7000000,parallelMergeSort,16,1,1048576,100598943.4
7000000,parallelMergeSort,32,1,1048576,87896332.1
7000000,openmpMergeSort,8,1,1048576,191967620.2
7000000,openmpMergeSort,16,1,1048576,124007816.6
7000000,openmpMergeSort,32,1,1048576,103745444.1
7000000,openmpMergeSortIterative,8,1,1048576,122789737.5
7000000,openmpMergeSortIterative,16,1,1048576,97262458.0
7000000,openmpMergeSortIterative,32,1,1048576,223847093.4
7000000,parallelMergeSortIterative,8,1,1048576,145014083.7
7000000,parallelMergeSortIterative,16,1,1048576,114141646.3
7000000,parallelMergeSortIterative,32,1,1048576,109805581.1
7000000,tholderMergeSortIterative,8,1,1048576,131255322.9
7000000,tholderMergeSortIterative,16,1,1048576,116265631.3
7000000,tholderMergeSortIterative,32,1,1048576,108686747.8
7000000,serialMergeSortIterative,1,0,0,605839670.0
8000000,serialMergeSort,1,0,0,876440326.4
8000000,parallelMergeSort,8,1,1048576,151064683.3
8000000,parallelMergeSort,16,1,1048576,111043006.1
8000000,parallelMergeSort,32,1,1048576,99139752.5
8000000,openmpMergeSort,8,1,1048576,220994581.9
8000000,openmpMergeSort,16,1,1048576,141203744.6
8000000,openmpMergeSort,32,1,1048576,117216343.0
8000000,openmpMergeSortIterative,8,1,1048576,137410284.1
8000000,openmpMergeSortIterative,16,1,1048576,108979523.6
8000000,openmpMergeSortIterative,32,1,1048576,231781004.0
8000000,parallelMergeSortIterative,8,1,1048576,151044667.2
8000000,parallelMergeSortIterative,16,1,1048576,126833265.1
8000000,parallelMergeSortIterative,32,1,1048576,124910645.0
8000000,tholderMergeSortIterative,8,1,1048576,147403137.3
8000000,tholderMergeSortIterative,16,1,1048576,131474721.2
8000000,tholderMergeSortIterative,32,1,1048576,122562289.4
8000000,serialMergeSortIterative,1,0,0,686228851.5
9000000,serialMergeSort,1,0,0,1024537540.7
9000000,parallelMergeSort,8,1,1048576,177387326.4
9000000,parallelMergeSort,16,1,1048576,132324126.3
9000000,parallelMergeSort,32,1,1048576,117039232.1
9000000,openmpMergeSort,8,1,1048576,255076522.2
9000000,openmpMergeSort,16,1,1048576,162629720.4
9000000,openmpMergeSort,32,1,1048576,136166549.5
9000000,openmpMergeSortIterative,8,1,1048576,170236303.7
9000000,openmpMergeSortIterative,16,1,1048576,134117817.2
9000000,openmpMergeSortIterative,32,1,1048576,268491877.7
9000000,parallelMergeSortIterative,8,1,1048576,192145377.6
9000000,parallelMergeSortIterative,16,1,1048576,155174815.1
9000000,parallelMergeSortIterative,32,1,1048576,151146968.1
9000000,tholderMergeSortIterative,8,1,1048576,187507746.1
9000000,tholderMergeSortIterative,16,1,1048576,157786920.6
9000000,tholderMergeSortIterative,32,1,1048576,148835157.6
9000000,serialMergeSortIterative,1,0,0,786829389.7
10000000,serialMergeSort,1,0,0,1145303464.8
10000000,parallelMergeSort,8,1,1048576,198640383.1
10000000,parallelMergeSort,16,1,1048576,145154163.8
10000000,parallelMergeSort,32,1,1048576,129305001.0
10000000,openmpMergeSort,8,1,1048576,281557815.3
10000000,openmpMergeSort,16,1,1048576,181485933.5
10000000,openmpMergeSort,32,1,1048576,144774847.0
10000000,openmpMergeSortIterative,8,1,1048576,185808614.8
10000000,openmpMergeSortIterative,16,1,1048576,150916134.9
10000000,openmpMergeSortIterative,32,1,1048576,273085107.4
10000000,parallelMergeSortIterative,8,1,1048576,206401762.5
10000000,parallelMergeSortIterative,16,1,1048576,171862883.3
10000000,parallelMergeSortIterative,32,1,1048576,162799172.5
10000000,tholderMergeSortIterative,8,1,1048576,208202289.1
10000000,tholderMergeSortIterative,16,1,1048576,176250146.7
10000000,tholderMergeSortIterative,32,1,1048576,163700753.4
10000000,serialMergeSortIterative,1,0,0,884001837.2
100000,serialMergeSort,1,0,0,8687481.8
100000,parallelMergeSort,8,1,1048576,2157970.3
100000,parallelMergeSort,16,1,1048576,2243349.5
100000,parallelMergeSort,32,1,1048576,2857941.2
100000,openmpMergeSort,8,1,1048576,2553616.1
100000,openmpMergeSort,16,1,1048576,2150681.8
100000,openmpMergeSort,32,1,1048576,15469799.1
100000,openmpMergeSortIterative,8,1,1048576,1807837.5
100000,openmpMergeSortIterative,16,1,1048576,1779112.6
100000,openmpMergeSortIterative,32,1,1048576,131286531.9
100000,parallelMergeSortIterative,8,1,1048576,4619971.8
100000,parallelMergeSortIterative,16,1,1048576,7483889.6
100000,parallelMergeSortIterative,32,1,1048576,13776586.9
100000,tholderMergeSortIterative,8,1,1048576,2222680.7
100000,tholderMergeSortIterative,16,1,1048576,2346020.4
100000,tholderMergeSortIterative,32,1,1048576,2736193.7
100000,serialMergeSortIterative,1,0,0,6349940.4
1000000,serialMergeSort,1,0,0,98085218.9
1000000,parallelMergeSort,8,1,1048576,16766418.2
1000000,parallelMergeSort,16,1,1048576,15395421.8
1000000,parallelMergeSort,32,1,1048576,13533519.1
1000000,openmpMergeSort,8,1,1048576,25679396.3
1000000,openmpMergeSort,16,1,1048576,17441813.7
1000000,openmpMergeSort,32,1,1048576,22671829.8
1000000,openmpMergeSortIterative,8,1,1048576,16796905.5
1000000,openmpMergeSortIterative,16,1,1048576,13820024.9
1000000,openmpMergeSortIterative,32,1,1048576,155136927.8
1000000,parallelMergeSortIterative,8,1,1048576,22098861.3
1000000,parallelMergeSortIterative,16,1,1048576,21891217.4
1000000,parallelMergeSortIterative,32,1,1048576,26986543.2
1000000,tholderMergeSortIterative,8,1,1048576,18924225.4
1000000,tholderMergeSortIterative,16,1,1048576,15336614.7
1000000,tholderMergeSortIterative,32,1,1048576,15469269.3
1000000,serialMergeSortIterative,1,0,0,75133259.0
5000000,serialMergeSort,1,0,0,534200532.3
5000000,parallelMergeSort,8,1,1048576,93168571.1
5000000,parallelMergeSort,16,1,1048576,73457448.0
5000000,parallelMergeSort,32,1,1048576,63632618.1
5000000,openmpMergeSort,8,1,1048576,135074658.4
5000000,openmpMergeSort,16,1,1048576,90557079.6
5000000,openmpMergeSort,32,1,1048576,76235462.4
5000000,openmpMergeSortIterative,8,1,1048576,88805425.7
5000000,openmpMergeSortIterative,16,1,1048576,72185352.9
5000000,openmpMergeSortIterative,32,1,1048576,207273869.6
5000000,parallelMergeSortIterative,8,1,1048576,99402353.4
5000000,parallelMergeSortIterative,16,1,1048576,83526298.9
5000000,parallelMergeSortIterative,32,1,1048576,82715830.4
5000000,tholderMergeSortIterative,8,1,1048576,95129970.2
5000000,tholderMergeSortIterative,16,1,1048576,84485773.9
5000000,tholderMergeSortIterative,32,1,1048576,76846565.7
5000000,serialMergeSortIterative,1,0,0,416732366.8
10000000,serialMergeSort,1,0,0,1145367302.5
10000000,parallelMergeSort,8,1,1048576,197934211.1
10000000,parallelMergeSort,16,1,1048576,152047866.1
10000000,parallelMergeSort,32,1,1048576,127535878.3
10000000,openmpMergeSort,8,1,1048576,283968758.7
10000000,openmpMergeSort,16,1,1048576,184440056.8
10000000,openmpMergeSort,32,1,1048576,151505256.8
10000000,openmpMergeSortIterative,8,1,1048576,186393204.0
10000000,openmpMergeSortIterative,16,1,1048576,150005956.1
10000000,openmpMergeSortIterative,32,1,1048576,272410231.4
10000000,parallelMergeSortIterative,8,1,1048576,210589156.8
10000000,parallelMergeSortIterative,16,1,1048576,171028299.6
10000000,parallelMergeSortIterative,32,1,1048576,163309806.6
10000000,tholderMergeSortIterative,8,1,1048576,203742810.5
10000000,tholderMergeSortIterative,16,1,1048576,175125581.2
10000000,tholderMergeSortIterative,32,1,1048576,160199641.1
10000000,serialMergeSortIterative,1,0,0,882225995.7
50000000,serialMergeSort,1,0,0,6274220570.5
50000000,parallelMergeSort,8,1,1048576,1008453926.8
50000000,parallelMergeSort,16,1,1048576,766426456.9
50000000,parallelMergeSort,32,1,1048576,671100236.2
50000000,openmpMergeSort,8,1,1048576,1549268041.3
50000000,openmpMergeSort,16,1,1048576,968539663.9
50000000,openmpMergeSort,32,1,1048576,739924602.4
50000000,openmpMergeSortIterative,8,1,1048576,1002566312.4
50000000,openmpMergeSortIterative,16,1,1048576,805256042.7
50000000,openmpMergeSortIterative,32,1,1048576,903066470.5
50000000,parallelMergeSortIterative,8,1,1048576,1073116789.5
50000000,parallelMergeSortIterative,16,1,1048576,1342362916.7
50000000,parallelMergeSortIterative,32,1,1048576,951785488.4
50000000,tholderMergeSortIterative,8,1,1048576,1195216455.7
50000000,tholderMergeSortIterative,16,1,1048576,904014757.4
50000000,tholderMergeSortIterative,32,1,1048576,838186193.7
50000000,serialMergeSortIterative,1,0,0,5159862046.0
100000000,serialMergeSort,1,0,0,13638041305.7
100000000,parallelMergeSort,8,1,1048576,2013464450.4
100000000,parallelMergeSort,16,1,1048576,1536782859.5
100000000,parallelMergeSort,32,1,1048576,1350824896.9
100000000,openmpMergeSort,8,1,1048576,3186014081.5
100000000,openmpMergeSort,16,1,1048576,2006585262.0
100000000,openmpMergeSort,32,1,1048576,1503121518.0
100000000,openmpMergeSortIterative,8,1,1048576,2039181695.4
100000000,openmpMergeSortIterative,16,1,1048576,1605886993.3
100000000,openmpMergeSortIterative,32,1,1048576,1654691040.6
100000000,parallelMergeSortIterative,8,1,1048576,2173330623.6
100000000,parallelMergeSortIterative,16,1,1048576,1766496930.9
100000000,parallelMergeSortIterative,32,1,1048576,1705777849.7
100000000,tholderMergeSortIterative,8,1,1048576,2211711163.7
100000000,tholderMergeSortIterative,16,1,1048576,1820169501.4
100000000,tholderMergeSortIterative,32,1,1048576,1710692304.5
100000000,serialMergeSortIterative,1,0,0,10367891560.6
500000000,serialMergeSort,1,0,0,73131690167.1
500000000,parallelMergeSort,8,1,1048576,10603998159.9
500000000,parallelMergeSort,16,1,1048576,7782654882.4
500000000,parallelMergeSort,32,1,1048576,6446614389.8
500000000,openmpMergeSort,8,1,1048576,16966061306.6
500000000,openmpMergeSort,16,1,1048576,10467717821.9
500000000,openmpMergeSort,32,1,1048576,7794389415.6
500000000,openmpMergeSortIterative,8,1,1048576,10990475120.0
500000000,openmpMergeSortIterative,16,1,1048576,9846957168.5
500000000,openmpMergeSortIterative,32,1,1048576,9837969562.6
500000000,parallelMergeSortIterative,8,1,1048576,11544002297.1
500000000,parallelMergeSortIterative,16,1,1048576,10384978730.3
500000000,parallelMergeSortIterative,32,1,1048576,10495751809.6
500000000,tholderMergeSortIterative,8,1,1048576,11642147790.7
500000000,tholderMergeSortIterative,16,1,1048576,10440034403.8
500000000,tholderMergeSortIterative,32,1,1048576,10424742062.2
500000000,serialMergeSortIterative,1,0,0,55634793143.3
1000000000,serialMergeSort,1,0,0,150085660121.2
1000000000,parallelMergeSort,8,1,1048576,22079446326.1
1000000000,parallelMergeSort,16,1,1048576,16147352733.8
1000000000,parallelMergeSort,32,1,1048576,13750530766.1
1000000000,openmpMergeSort,8,1,1048576,35103425815.6
1000000000,openmpMergeSort,16,1,1048576,21545558415.7
1000000000,openmpMergeSort,32,1,1048576,15458327498.8
1000000000,openmpMergeSortIterative,8,1,1048576,22339816380.6
1000000000,openmpMergeSortIterative,16,1,1048576,19372570441.1
1000000000,openmpMergeSortIterative,32,1,1048576,18783623967.2
1000000000,parallelMergeSortIterative,8,1,1048576,22974484291.9
1000000000,parallelMergeSortIterative,16,1,1048576,18848567587.8
1000000000,parallelMergeSortIterative,32,1,1048576,18675233016.4
1000000000,tholderMergeSortIterative,8,1,1048576,22967632479.7
1000000000,tholderMergeSortIterative,16,1,1048576,19216132657.9
1000000000,tholderMergeSortIterative,32,1,1048576,21193485515.7
1000000000,serialMergeSortIterative,1,0,0,115462039061.7
